CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
4019004032,Arizona,Pima,1,3670,1770,0,29,0.0079019,0,0,0,0,0,0,13.7,54421,0,1,0,1,0,0,0,0,0,684.899305,0,0,184.6657145,0,684.899305,0.186621064,184.6657145,0.050317633,114.1404942,0.031100952,146.4114297,0.039894123,588.3169395,0.160304343,19.78864298,0.005392001,11.07401643,0.003017443,1.549712658,0.000422265,9.428553706,0.002569088,54.74145066,0.014915927,144.8460277,0.039467582,7.21148112,0.004074283,19.81654581,0.011195789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,638,700,3070,142,117,19,28,294,737,56,107
4019004033,Arizona,Pima,1,3859,1637,0,7,0.0018139,0,1,0,0,0,1,21.7,47750,0,1,0,1,0,0,0,0,0,527.161237,0,0,195.4753352,0,527.161237,0.136605659,195.4753352,0.050654401,152.1439795,0.039425753,51.06676337,0.01323316,352.6581686,0.091385895,30.62730992,0.007936592,11.61884195,0.003010843,8.120620593,0.002104333,13.29420577,0.003444987,110.8420876,0.028723008,193.7763486,0.050214135,36.02905779,0.022009198,42.32515574,0.025855318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,940,360,2551,349,129,24,62,744,1268,291,391
4019004034,Arizona,Pima,1,3430,1310,0,4,0.0011662,0,1,0,1,1,1,24,41458,0,1,0,1,0,0,0,1,26.30448532,3430.000035,26.30448532,13.35902381,1818.549128,13.35902381,3430.000035,1.00000001,1818.549128,0.53018925,987.0000079,0.287755104,269.0000028,0.078425657,2218.000052,0.646647246,333.0000059,0.09708455,125.000002,0.036443149,11.00000001,0.003206997,44.00000024,0.012827988,699.0000118,0.203790091,1129.000014,0.329154523,124.372445,0.094940798,282.5110877,0.215657319,26.30448532,0.007668946,13.35902381,0.003894759,6.781898618,0.00197723,3.335431397,0.000972429,14.29306841,0.004167075,3.338297486,0.000973265,0.23926872,6.98E-05,0,0,0.11963436,3.49E-05,8.314215899,0.00242397,12.47275746,0.003636372,1.260183662,0.000961972,2.003748417,0.001529579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,987,269,2218,333,125,11,44,699,1129,126,292
4019004035,Arizona,Pima,1,3657,1695,0,0,0,1,1,1,1,1,1,21.1,43656,1,1,1,1,1,0,0,1,2323.417867,3654.256455,2323.417867,997.1698059,1527.462511,997.1698059,3654.256455,0.999249783,1527.462511,0.417681846,744.6330286,0.203618548,820.9223706,0.224479729,2811.745728,0.768866756,243.9126304,0.066697465,117.8194226,0.032217507,3.000000093,0.000820345,49.98835119,0.013669224,427.7903076,0.116978482,950.6388632,0.259950468,137.0287049,0.080842894,202.6956777,0.119584471,2323.417867,0.635334391,997.1698059,0.27267427,550.89802,0.150642062,324.2941389,0.088677643,1691.381574,0.462505216,199.7917537,0.054632692,73.45642406,0.020086526,2.951261975,0.000807017,36.70507994,0.010036937,319.1317563,0.087265998,728.6617283,0.199251225,100.1300257,0.059073761,123.5443943,0.072887548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,745,822,2814,244,118,3,50,428,951,142,211
4019004036,Arizona,Pima,1,2908,1111,0,4,0.0013755,1,1,1,0,0,1,19.5,43348,1,1,1,1,1,0,0,0,2708.824213,2908.00002,2708.824213,1285.798578,1365.326885,1285.798578,2908.00002,1.000000007,1365.326885,0.469507182,750.9999955,0.258253093,279.9999997,0.096286107,2236.999999,0.769257221,136.000001,0.046767538,87.99999908,0.030261348,0.99999997,0.000343879,41.9999995,0.014442916,403.9999988,0.138927097,773.0000033,0.265818433,58.6827033,0.052819715,260.0437643,0.234062794,2708.824213,0.931507639,1285.798578,0.442159071,701.7997555,0.241334166,263.0508321,0.090457645,2070.547358,0.712017661,132.4014376,0.045530068,82.80049118,0.028473346,0.99999997,0.000343879,41.98294129,0.01443705,380.0919605,0.130705626,717.3825385,0.246692757,56.24236339,0.050623189,242.1610364,0.217966729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,751,280,2237,136,88,1,42,404,773,56,246
4019004037,Arizona,Pima,1,2914,1139,0,33,0.0113246,0,1,0,0,0,1,17.9,41500,0,1,0,1,0,0,0,0,214.4770315,2019.422573,214.4770315,70.92793036,933.961638,70.92793036,2019.422573,0.69300706,933.961638,0.320508455,467.8881367,0.160565593,328.9276452,0.112878396,1473.383459,0.505622326,144.4586295,0.049573998,69.97103482,0.024012023,1.047484964,0.000359466,24.25149133,0.008322406,306.3104677,0.105116839,580.8017706,0.199314266,76.31804687,0.067004431,143.4188281,0.125916443,214.4770315,0.073602276,70.92793036,0.024340402,38.16989495,0.013098797,46.29044324,0.015885533,171.5544214,0.058872485,10.38782034,0.003564798,8.473342896,0.002907805,0,0,0.298897415,0.000102573,23.76254518,0.008154614,56.25680029,0.019305697,0,0,15.25528497,0.013393578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,683,410,2070,246,91,5,35,467,807,185,233
4019004038,Arizona,Pima,1,2896,1040,0,25,0.0086326,0,0,0,0,0,0,14.5,53125,1,1,1,1,1,0,0,0,1624.125594,2895.999982,1624.125594,469.8717986,1013.976718,469.8717986,2895.999982,0.999999994,1013.976718,0.350130082,755.9999979,0.261049723,348.000001,0.120165746,2115.000009,0.730317683,231.9999988,0.080110497,101.0000008,0.034875691,10.99999967,0.003798342,28.00000007,0.009668508,409.0000039,0.141229283,864.9999989,0.298687845,38.341013,0.036866359,123.2369945,0.11849711,1624.125594,0.560816849,469.8717986,0.162248549,449.6306289,0.155259195,153.3817483,0.052963311,1171.21587,0.40442537,137.5920138,0.047511054,70.0337306,0.024182918,4.813537677,0.001662133,14.83091355,0.005121172,225.6395522,0.07791421,470.7420183,0.162549039,4.279889987,0.004115279,69.90397623,0.067215362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,756,348,2115,232,101,11,28,409,865,41,123
4019004039,Arizona,Pima,1,2429,1564,0,10,0.0041169,0,0,0,0,0,1,16.1,44762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,216,940,2063,115,41,5,45,160,380,321,177
4019004042,Arizona,Pima,1,5048,2270,0,20,0.003962,0,0,0,0,0,0,12.5,69919,0,1,0,1,0,0,0,0,58.13339758,3244.651394,58.13339758,11.14821512,746.785155,11.14821512,3244.651394,0.642759785,746.785155,0.147936837,595.5974304,0.117986813,482.381982,0.09555903,2732.024752,0.541209341,147.9071538,0.029300149,96.87085348,0.019189947,5.743900828,0.001137857,25.27773168,0.005007475,236.8270112,0.046915018,469.7633898,0.093059309,27.2782646,0.012016857,86.69687503,0.038192456,58.13339758,0.011516125,11.14821512,0.002208442,12.90818661,0.002557089,8.05230701,0.001595148,44.07045555,0.00873028,0.970197156,0.000192194,7.389167175,0.001463781,0.011433445,2.26E-06,0.507965468,0.000100627,5.184179872,0.001026977,9.313234746,0.001844936,0.235624507,0.000103799,1.266281381,0.000557833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,984,719,4219,235,141,10,38,405,775,49,120
4019004043,Arizona,Pima,1,4173,1619,0,14,0.0033549,0,0,0,0,0,0,2.7,80769,0,1,0,1,0,0,0,0,0,605.4005876,0,0,111.132222,0,605.4005876,0.145075626,111.132222,0.026631254,151.0721369,0.036202285,81.25660638,0.019471988,518.9135695,0.124350244,18.30333265,0.004386133,20.72790103,0.004967146,0,0,4.968816858,0.001190706,42.48698542,0.010181401,104.7093979,0.025092115,3.468514011,0.00214238,7.325429402,0.004524663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,974,637,3516,128,250,1,27,251,703,51,50
4019004044,Arizona,Pima,1,3950,1610,0,11,0.0027848,0,0,0,0,0,0,9.7,86932,1,1,1,1,1,0,0,0,1011.140292,2956.877283,1011.140292,153.159111,411.1922632,153.159111,2956.877283,0.748576527,411.1922632,0.104099307,555.625843,0.14066477,620.8826243,0.157185474,2665.68351,0.674856585,53.5242664,0.013550447,80.81713552,0.020460034,5.376616239,0.001361169,6.109558541,0.001546724,145.3661966,0.036801569,317.8117153,0.080458662,22.56628339,0.014016325,59.29203473,0.036827351,1011.140292,0.255984884,153.159111,0.038774458,187.8786077,0.047564204,240.0758734,0.060778702,934.2709735,0.236524297,11.62026403,0.002941839,27.75606655,0.007026852,0.276683983,7.00E-05,2.641436478,0.000668718,34.57486594,0.008753131,92.12393269,0.023322515,6.547241657,0.00406661,20.11878415,0.012496139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,769,779,3515,80,119,7,17,212,449,29,78
4019004046,Arizona,Pima,1,4446,2056,0,21,0.0047233,0,0,0,0,1,0,15.3,54669,1,1,1,1,1,0,0,1,879.3770435,4394.827806,879.3770435,247.3582798,1208.318714,247.3582798,4394.827806,0.988490285,1208.318714,0.271776589,874.8635874,0.196775436,742.0964467,0.166913281,3632.034013,0.81692173,185.1809093,0.041651127,227.1812335,0.051097893,12.00000007,0.002699055,55.84117639,0.012559869,282.5904554,0.063560606,765.7398436,0.172231184,299.5090318,0.145675599,329.1899328,0.160111835,879.3770435,0.197790608,247.3582798,0.05563614,147.7286342,0.033227313,190.935195,0.042945388,761.9588883,0.171380767,32.00193602,0.007197916,20.91866188,0.004705052,0.833743632,0.000187527,10.21247134,0.002297002,53.45133828,0.012022343,153.4658623,0.034517738,54.5868763,0.026550037,63.22719258,0.030752526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,888,747,3669,186,240,12,56,283,771,321,337
4019004047,Arizona,Pima,1,2891,1222,0,18,0.0062262,0,0,0,0,0,0,8.4,79938,1,1,1,1,1,0,0,0,1557.635942,2891.000031,1557.635942,357.7019578,575.754383,357.7019578,2891.000031,1.000000011,575.754383,0.199154058,512.0000054,0.177101351,714.0000092,0.246973369,2612,0.903493601,40.00000018,0.013836043,53.0000007,0.018332757,2.000000071,0.000691802,27.00000018,0.009339329,157.0000011,0.054306469,333.0000025,0.115185058,31.553105,0.025820872,41.11017736,0.033641716,1557.635942,0.538787943,357.7019578,0.123729491,302.0800936,0.104489828,361.3291709,0.124984148,1396.456746,0.483035886,20.38015296,0.007049517,15.58789992,0.005391871,1.56498608,0.00054133,20.95184052,0.007247264,102.6942996,0.035522068,215.2863641,0.074467784,7.192289265,0.00588567,20.79070298,0.017013669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,512,714,2612,40,53,2,27,157,333,30,40
4019004048,Arizona,Pima,1,4558,1934,0,30,0.0065818,0,0,0,0,0,0,5.3,67304,0,1,0,1,0,0,0,0,167.9527183,2661.102453,167.9527183,27.81544459,635.2078212,27.81544459,2661.102453,0.583831166,635.2078212,0.139361084,581.3877712,0.127553263,392.2043585,0.086047468,2177.485565,0.477728294,136.6504779,0.029980359,64.50780085,0.014152655,9.086520021,0.001993532,21.27656305,0.00466796,252.0955217,0.055308364,491.8667368,0.107912843,35.76318703,0.018491824,76.68557554,0.03965128,167.9527183,0.036847898,27.81544459,0.006102555,31.15743688,0.006835769,24.73343803,0.00542638,139.5184725,0.030609581,5.375354528,0.001179323,2.359029412,0.000517558,0.08491993,1.86E-05,4.491605684,0.000985433,16.12334143,0.003537372,39.14750336,0.008588746,4.803154171,0.002483534,5.766369465,0.002981577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,946,766,3817,196,99,18,47,381,786,57,130
4019004049,Arizona,Pima,1,2591,1154,0,14,0.0054033,0,0,0,0,0,0,10.7,56875,0,1,0,1,0,0,0,0,0,724.5288596,0,0,251.9604114,0,724.5288596,0.279632906,251.9604114,0.097244466,129.2011518,0.049865362,189.7531854,0.073235502,645.0648684,0.24896367,29.35647674,0.011330172,6.919981498,0.002670776,0.957677022,0.000369617,8.264333799,0.003189631,33.96551983,0.013109039,98.01544664,0.037829196,40.74266678,0.035305604,43.28838258,0.037511597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,471,577,2231,86,70,1,28,175,405,147,169
4019004050,Arizona,Pima,1,1947,744,0,20,0.0102722,0,0,0,0,0,0,9.4,109398,1,1,1,1,1,0,0,0,1946.999988,1946.999988,1946.999988,232.3364492,232.3364492,232.3364492,1946.999988,0.999999994,232.3364492,0.119330482,395.9999969,0.203389829,382.9999964,0.19671289,1805.999982,0.927580885,6.000000072,0.003081664,39.99999886,0.020544427,0,0,18.00000003,0.009244992,76.99999994,0.039548023,166.9999991,0.085772984,19.8067824,0.026622019,1.043478253,0.001402525,1946.999988,0.999999994,232.3364492,0.119330482,395.9999969,0.203389829,382.9999964,0.19671289,1805.999982,0.927580885,6.000000072,0.003081664,39.99999886,0.020544427,0,0,18.00000003,0.009244992,76.99999994,0.039548023,166.9999991,0.085772984,19.8067824,0.026622019,1.043478253,0.001402525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,396,383,1806,6,40,0,18,77,167,19,1
4019004051,Arizona,Pima,0,5089,1959,0,21,0.0041265,0,0,0,0,0,0,6.2,103036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089.000056,1.000000011,779.1858854,0.153111787,1013.000014,0.199056792,937.0000038,0.184122618,4743.000043,0.932010227,32.9999998,0.006484575,78.00000096,0.015327176,0,0,33.00000027,0.006484575,202.0000021,0.039693457,455.0000071,0.08940853,18.98999921,0.009693721,49.25720326,0.025144055,5089.000056,1.000000011,779.1858854,0.153111787,1013.000014,0.199056792,937.0000038,0.184122618,4743.000043,0.932010227,32.9999998,0.006484575,78.00000096,0.015327176,0,0,33.00000027,0.006484575,202.0000021,0.039693457,455.0000071,0.08940853,18.98999921,0.009693721,49.25720326,0.025144055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,1013,937,4743,33,78,0,33,202,455,19,48
4019004052,Arizona,Pima,0,1944,871,0,0,0,0,0,0,0,0,0,3.6,99886,0,0,0,0,0,0,0,0,106.7250892,106.7250892,69.77372649,14.8817681,14.8817681,9.729262594,1944.000015,1.000000008,271.0717578,0.139440205,260.0000008,0.133744856,530.0000022,0.272633746,1793.000024,0.922325115,19.0000002,0.009773663,49,0.025205761,0,0,6.999999933,0.003600823,76.00000003,0.03909465,162.000002,0.083333334,24.94510768,0.028639618,20.78758979,0.023866349,1944.000015,1.000000008,271.0717578,0.139440205,260.0000008,0.133744856,530.0000022,0.272633746,1793.000024,0.922325115,19.0000002,0.009773663,49,0.025205761,0,0,6.999999933,0.003600823,76.00000003,0.03909465,162.000002,0.083333334,24.94510768,0.028639618,20.78758979,0.023866349,106.7250892,0.054899737,14.8817681,0.007655231,16.4561553,0.0084651,25.23350314,0.012980197,93.52008832,0.048107041,0,0,0,0,0,0,4.20500123,0.002163066,9.000000015,0.00462963,20.45615525,0.010522714,1.315455438,0.001510282,1.096212869,0.001258568,69.77372649,0.035891835,9.729262594,0.005004765,12.08815234,0.006218185,16.76914312,0.008626102,58.42570129,0.030054373,0,0,0,0,0,0,2.34802531,0.001207832,9.000000015,0.00462963,18.69605056,0.00961731,0.777887665,0.000893097,0.64823972,0.000744248,274,260,530,1793,19,49,0,7,76,162,24,20
4019004053,Arizona,Pima,1,2969,1273,0,6,0.0020209,0,0,0,0,0,0,1.1,81064,1,1,1,1,1,0,0,0,1682.646523,2394.469628,1682.646523,139.6589102,272.9951219,139.6589102,2394.469628,0.806490276,272.9951219,0.091948509,437.1374214,0.147233891,433.7715182,0.146100208,2173.657103,0.732117583,32.45097558,0.010929935,30.89713089,0.010406578,3.321752713,0.001118812,30.48759464,0.010268641,123.6550672,0.041648726,291.2335362,0.098091457,24.84877261,0.019519853,36.9168997,0.028999921,1682.646523,0.566738472,139.6589102,0.04703904,316.5734864,0.106626301,299.7468898,0.100958872,1536.026819,0.517354941,13.46005339,0.004533531,24.15193185,0.008134703,2.607348779,0.000878191,17.85391669,0.006013444,88.54645558,0.029823663,194.6359838,0.065556074,15.86496018,0.012462655,24.84166867,0.019514272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,534,511,2669,64,40,4,34,158,365,33,48
4019004054,Arizona,Pima,1,1540,633,0,0,0,0,0,0,0,0,0,6.4,85357,1,1,1,1,1,0,0,0,1539.625833,1539.999993,1539.625833,309.0441255,309.146969,309.0441255,1539.999993,0.999999996,309.146969,0.200744785,247.0000029,0.160389612,295.0000005,0.191558442,1426.999992,0.926623371,19.0000001,0.012337662,31.00000017,0.02012987,0,0,11.00000011,0.007142857,52.00000028,0.033766234,135.9999998,0.088311688,8.145656045,0.012868335,18.20127783,0.028753993,1539.625833,0.999757034,309.0441255,0.200678004,246.9361754,0.160348166,294.9207665,0.191506991,1426.66985,0.926408994,18.99779916,0.012336233,30.99339734,0.020125583,0,0,10.99779916,0.007141428,51.9669861,0.033744796,135.9559809,0.088283104,8.14373522,0.012865301,18.19722753,0.028747595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,247,295,1427,19,31,0,11,52,136,8,18
4019004055,Arizona,Pima,1,3361,1421,0,0,0,0,0,0,0,0,0,7.5,90594,1,1,1,1,1,0,0,0,1055.721705,2086.471333,1055.721705,240.7965207,366.6357587,240.7965207,2086.471333,0.620788852,366.6357587,0.109085319,448.3716103,0.133404228,385.1425317,0.114591649,1888.042777,0.561750306,27.99893505,0.008330537,67.64907233,0.020127662,0,0,9.569711206,0.002847281,93.21083037,0.027733065,220.5368406,0.065616436,14.25318999,0.010030394,58.97784484,0.041504465,1055.721705,0.314109403,240.7965207,0.071644308,201.5044034,0.059953705,215.79032,0.064204201,966.4631091,0.287552249,17.92542382,0.00533336,30.6140438,0.009108612,0,0,3.360359367,0.000999809,37.35876906,0.011115373,91.12508309,0.027112491,6.357334248,0.004473845,30.10946582,0.021188927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,738,529,2897,126,103,3,19,213,438,23,102
4019004056,Arizona,Pima,1,2038,808,0,11,0.0053974,0,0,0,0,0,0,15.8,70000,0,1,0,1,0,0,0,0,0.793234587,775.5542389,0.793234587,0.152705476,248.4786185,0.152705476,775.5542389,0.380546732,248.4786185,0.121922777,198.1931543,0.097248849,104.5854716,0.051317699,623.231147,0.305805273,35.6340904,0.017484833,26.55866165,0.013031728,1.818793182,0.00089244,12.07584035,0.005925339,76.23571156,0.03740712,168.0420652,0.082454399,19.97700799,0.02472402,39.79421771,0.049250269,0.793234587,0.000389222,0.152705476,7.49E-05,0.208224073,0.000102171,0.138816044,6.81E-05,0.66433394,0.000325973,0.049577162,2.43E-05,0.009915432,4.87E-06,0,0,0,0,0.069408022,3.41E-05,0.08923889,4.38E-05,0,0,0.043178529,5.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,498,322,1605,109,74,10,28,212,482,38,104
4019004057,Arizona,Pima,1,4695,1804,0,24,0.0051118,0,0,0,0,0,0,10.2,62807,0,1,0,1,0,0,0,0,280.9758773,3335.669967,280.9758773,120.5228986,1100.747677,120.5228986,3335.669967,0.710472837,1100.747677,0.234451049,763.7105108,0.162664646,376.5388326,0.080199964,2731.471633,0.581783095,180.0715737,0.038353903,100.2191776,0.021345938,9.548624359,0.002033786,23.90524069,0.005091638,290.4537041,0.061864474,701.258158,0.14936276,31.5194988,0.017472006,72.20399136,0.040024385,280.9758773,0.059845767,120.5228986,0.025670479,39.58077216,0.008430409,32.9886445,0.007026335,240.1876248,0.051158174,22.25208008,0.004739527,4.28113769,0.00091185,0,0,0.968895454,0.000206368,13.28613712,0.002829848,41.28413456,0.008793213,6.181145695,0.003426356,8.450489419,0.004684307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,1038,605,3846,257,158,18,39,377,953,33,101
4019004058,Arizona,Pima,1,4409,1852,0,8,0.0018145,0,0,0,0,0,0,9.9,68085,1,1,1,1,1,0,0,0,4409.000059,4409.000059,4409.000059,1084.756793,1084.756793,1084.756793,4409.000059,1.000000013,1084.756793,0.246032387,969.0000157,0.219777731,755.0000045,0.171240645,3448.000049,0.782036754,279.0000069,0.063279657,160.0000039,0.036289409,10.00000034,0.002268088,39.00000005,0.008845543,473.0000088,0.107280564,929.0000202,0.21070538,63.64805755,0.034367202,203.2318465,0.109736418,4409.000059,1.000000013,1084.756793,0.246032387,969.0000157,0.219777731,755.0000045,0.171240645,3448.000049,0.782036754,279.0000069,0.063279657,160.0000039,0.036289409,10.00000034,0.002268088,39.00000005,0.008845543,473.0000088,0.107280564,929.0000202,0.21070538,63.64805755,0.034367202,203.2318465,0.109736418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,969,755,3448,279,160,10,39,473,929,76,204
4019004061,Arizona,Pima,0,4821,1806,0,0,0,0,0,0,0,0,0,10,101217,0,0,0,0,0,0,0,0,398.8927505,398.8927505,0,71.9745214,71.9745214,0,4820.99995,0.99999999,869.8808347,0.180435767,1192.999987,0.247459031,644.9999967,0.13378967,4229.999969,0.877411319,100.9999995,0.02095001,85.99999942,0.017838623,0,0,40.99999957,0.00850446,362.999996,0.075295581,662.9999949,0.137523334,40.20779171,0.022263451,161.9480503,0.089672232,4820.99995,0.99999999,869.8808347,0.180435767,1192.999987,0.247459031,644.9999967,0.13378967,4229.999969,0.877411319,100.9999995,0.02095001,85.99999942,0.017838623,0,0,40.99999957,0.00850446,362.999996,0.075295581,662.9999949,0.137523334,40.20779171,0.022263451,161.9480503,0.089672232,398.8927505,0.082740666,71.9745214,0.014929376,86.65354373,0.017974185,63.54459894,0.013180792,368.2637626,0.076387422,2.081442449,0.000431745,0.734661474,0.000152388,0,0,0,0,27.81288732,0.005769112,45.86775575,0.009514158,3.697231895,0.002047194,14.89162843,0.008245641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,1193,645,4230,101,86,0,41,363,663,36,145
