,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract,Store_Type
141862,Family Dollar Store 5049,1344 E Apache Blvd,,Tempe,AZ,85281,5826,MARICOPA,-111.91661,33.414921,141863,4.01E+13,4013319103,0
141861,Family Dollar Store 5078,1021 E Main St,,Mesa,AZ,85203,8851,MARICOPA,-111.80882,33.415062,141862,4.01E+13,4013421501,0
134973,Family Dollar Store 5095,709 E Monroe Ave,,Buckeye,AZ,85326,2907,MARICOPA,-112.58153,33.370445,134974,4.01E+13,4013050702,0
134974,Family Dollar Store 5107,725 N Dysart Rd,,Avondale,AZ,85323,2009,MARICOPA,-112.341,33.439377,134975,4.01E+13,4013061200,0
137029,Family Dollar Store 5127,7421 W Indian School Rd,,Phoenix,AZ,85033,3139,MARICOPA,-112.21945,33.494614,137030,4.01E+13,4013109703,0
128064,Family Dollar Store 5218,865 S Dobson Rd,,Mesa,AZ,85202,2901,MARICOPA,-111.87456,33.398632,128065,4.01E+13,4013422103,0
137019,Family Dollar Store 5284,1628 W Camelback Rd,,Phoenix,AZ,85015,3514,MARICOPA,-112.09441,33.509663,137020,4.01E+13,4013107400,0
128067,Family Dollar Store 5773,1831 E McDowell Rd,,Phoenix,AZ,85006,3052,MARICOPA,-112.042,33.465733,128068,4.01E+13,4013113300,0
128070,Family Dollar Store 5931,1630 N 36th St,,Phoenix,AZ,85008,3904,MARICOPA,-112.0043,33.466267,128071,4.01E+13,4013111401,0
134977,Family Dollar Store 6098,10645 N 19th Ave,,Phoenix,AZ,85029,4901,MARICOPA,-112.09964,33.583469,134978,4.01E+13,4013103615,0
134978,Family Dollar Store 6101,9602 W Van Buren St,,Tolleson,AZ,85353,2809,MARICOPA,-112.2663,33.45031,134979,4.01E+13,4013083000,0
137030,Family Dollar Store 6103,7026 S Central Ave,,Phoenix,AZ,85042,5423,MARICOPA,-112.07332,33.38205,137031,4.01E+13,4013116500,0
137031,Family Dollar Store 6177,1625 W Buckeye Rd,,Phoenix,AZ,85007,3518,MARICOPA,-112.09428,33.436714,137032,4.01E+13,4013114800,0
137032,Family Dollar Store 6228,1623 N 59th Ave,,Phoenix,AZ,85035,4988,MARICOPA,-112.18641,33.466652,137033,4.01E+13,4013112402,0
137017,Family Dollar Store 6291,1014 N 24th St,Ste 7,Phoenix,AZ,85008,4991,MARICOPA,-112.03028,33.459114,137018,4.01E+13,4013113300,0
137022,Family Dollar Store 6308,8411 W Indian School Rd,,Phoenix,AZ,85037,2127,MARICOPA,-112.24028,33.494251,137023,4.01E+13,4013082010,0
137024,Family Dollar Store 6362,2548 N 32nd St,,Phoenix,AZ,85008,2148,MARICOPA,-112.01299,33.47617,137025,4.01E+13,4013111502,0
138184,Family Dollar Store 6375,3555 W Van Buren St,,Phoenix,AZ,85009,,MARICOPA,-112.13668,33.451374,138185,4.01E+13,4013114600,0
138185,Family Dollar Store 6447,5801 E Calle Guadalupe,,Guadalupe,AZ,85283,2664,MARICOPA,-111.96076,33.363682,138186,4.01E+13,4013320002,0
138666,Family Dollar Store 7697,415 W Pima Ave,,Gila Bend,AZ,85337,,MARICOPA,-112.72285,32.946266,138667,4.01E+13,4013723305,0
140059,Family Dollar Store 7899,1717 W Southern Ave,,Phoenix,AZ,85041,4628,MARICOPA,-112.09599,33.392235,140060,4.01E+13,4013116602,0
134178,Family Dollar Store 7904,6744 W Glendale Ave,Ste 155,Glendale,AZ,85303,2691,MARICOPA,-112.20474,33.538414,134179,4.01E+13,4013092705,0
176933,Family Dollar Store 8291,13602 N 99th Ave,,Sun City,AZ,85351,2813,MARICOPA,-112.26849,33.607533,176934,4.01E+13,4013071503,0
6786,Family Dollar Store 9117,400 N 67th Ave,,Phoenix,AZ,85043,,MARICOPA,-112.20351,33.453388,6787,4.01E+13,4013112508,0
70965,Family Dollar Store 9149,5255 S Central Ave,,Phoenix,AZ,85040,8724,MARICOPA,-112.0732,33.39901,70966,4.01E+13,4013115801,0
81937,Family Dollar Store 9254,3250 W Indian School Rd,,Phoenix,AZ,85017,3901,MARICOPA,-112.12885,33.495014,81938,4.01E+13,4013109102,0
235411,Family Dollar Stores 11153,31205 N US Highway 60,,Wittmann,AZ,85361,,MARICOPA,-112.52185,33.771885,235412,4.01E+13,4013040517,0
192977,Family Dollar Stores 11505,2230 E Broadway Rd,,Phoenix,AZ,85040,2602,MARICOPA,-112.03296,33.406906,192978,4.01E+13,4013115300,0
153255,Patrick Dollar Store LLC,6409 W Glendale Ave,Ste F,Glendale,AZ,85301,2408,MARICOPA,-112.19805,33.537781,153256,4.01E+13,4013092801,0
97480,Real Dollar Store,1216 S 7th Ave,,Phoenix,AZ,85007,3914,MARICOPA,-112.08256,33.436565,97481,4.01E+13,4013114800,0
117682,Super Dollar Discount,1340 E Broadway Rd,,Mesa,AZ,85204,2351,MARICOPA,-111.80179,33.407967,117683,4.01E+13,4013421602,0
159322,Xochipala Dolar y Mas LLC,2610 E McDowell Rd,,Phoenix,AZ,85008,3643,MARICOPA,-112.0255,33.465847,159323,4.01E+13,4013111501,0
1813,Desi Plaza,1037 E Lemon St,,Tempe,AZ,85281,3903,MARICOPA,-111.92371,33.416733,1814,4.01E+13,4013319101,0
76112,Amigos 0 Llc,9210 S Avenida Del Yaqui,,Guadalupe,AZ,85283,2526,MARICOPA,-111.96317,33.363232,76113,4.01E+13,4013320002,0
236347,0 Agave LLC,3525 W Southern Ave,Ste 144,Phoenix,AZ,85041,4225,MARICOPA,-112.13419,33.391987,236348,4.01E+13,4013116606,0
55555,0 Del Pacifico,2911 N 36th St,,Phoenix,AZ,85018,7452,MARICOPA,-112.00417,33.481045,55556,4.01E+13,4013110902,0
184670,0 DEL PUEBLO,2644 E Greenway Pkwy,,Phoenix,AZ,85032,3601,MARICOPA,-112.02538,33.628979,184671,4.01E+13,4013103306,0
13424,0 Del Rancho,7246 E Main St,Ste 1,Mesa,AZ,85207,8310,MARICOPA,-111.67502,33.415501,13425,4.01E+13,4013420113,0
106671,0 El Bronco,6305 W McDowell Rd,Ste 5,Phoenix,AZ,85035,4792,MARICOPA,-112.19557,33.465885,106672,4.01E+13,4013112505,0
185973,0 EL CAMINO,3205 W McDowell Rd,,Phoenix,AZ,85009,2417,MARICOPA,-112.12756,33.465904,185974,4.01E+13,4013112700,0
13947,0 El Charro,810 N 91st Ave,,Tolleson,AZ,85353,1730,MARICOPA,-112.25527,33.455662,13948,4.01E+13,4013083000,0
39263,0 El Guero,10839 E Apache Trail,Ste 107,Mesa,AZ,85208,,MARICOPA,-111.59623,33.415062,39264,4.01E+13,4013422629,0
110459,0 El Herradero LLC,492 W Ray Rd,,Chandler,AZ,85225,1917,MARICOPA,-111.84795,33.320667,110460,4.01E+13,4013523003,0
120982,0 El Oaxaqueno,12005 NW Grand Ave,,El Mirage,AZ,85335,2981,MARICOPA,-112.31841,33.613396,120983,4.01E+13,4013060902,0
32052,0 El Potrero,624 W Broadway Rd,Ste 205,Mesa,AZ,85210,905,MARICOPA,-111.84547,33.407795,32053,4.01E+13,4013421302,0
179573,0 El Toro Charolais Llc 1,6402 W Glendale Ave,Ste 1,Glendale,AZ,85301,2355,MARICOPA,-112.19771,33.538422,179574,4.01E+13,4013092600,0
58063,0 La Constancia,1109 E Main St,Ste 103,Mesa,AZ,85203,8875,MARICOPA,-111.80644,33.41507,58064,4.01E+13,4013421501,0
48605,0 La Hacienda 1,7215 W Indian School Rd,,Phoenix,AZ,85033,3135,MARICOPA,-112.21432,33.494656,48606,4.01E+13,4013109703,0
135395,0 La Piedad,1619 N 59th Ave,Ste 4,Phoenix,AZ,85035,5102,MARICOPA,-112.18637,33.46656,135396,4.01E+13,4013112402,0
27842,0 La Tapatia Llc,517 W Western Ave,,Avondale,AZ,85323,2226,MARICOPA,-112.35579,33.43531,27843,4.01E+13,4013061401,0
117552,0 Los Amigos,4705 E Southern Ave,,Phoenix,AZ,85042,4150,MARICOPA,-111.98033,33.392582,117553,4.01E+13,4013116202,0
150060,0 Los Reyes,1603 N 16th St,,Phoenix,AZ,85006,1902,MARICOPA,-112.04766,33.466232,150061,4.01E+13,4013111602,0
242454,0 Los Reyes 2,2647 W Glendale Ave,Suite 7 & 8,Phoenix,AZ,85051,6791,MARICOPA,-112.11584,33.538494,242455,4.01E+13,4013106801,0
134059,0 Mana,8240 W Lower Buckeye Rd,,Phoenix,AZ,85043,7405,MARICOPA,-112.23717,33.423027,134060,4.01E+13,4013112510,0
53644,0 Mr. Muuu Llc,1628 E Southern Ave,,Phoenix,AZ,85040,3534,MARICOPA,-112.04639,33.392796,53645,4.01E+13,4013116000,0
652,0 Ponderosa,2340 E Union Hills Dr,,Phoenix,AZ,85024,3024,MARICOPA,-112.03141,33.65506,653,4.01E+13,4013616900,0
184951,"0 Sahuayo, LLC",12465 NW Grand Ave,,El Mirage,AZ,85335,2947,MARICOPA,-112.32771,33.620644,184952,4.01E+13,4013060901,0
137791,0 Sonora 2,17 W Baseline Rd,,Phoenix,AZ,85041,7102,MARICOPA,-112.07403,33.377693,137792,4.01E+13,4013116702,0
161944,0 SONORA 3,8287 W Washington St,,Peoria,AZ,85345,6509,MARICOPA,-112.23717,33.580433,161945,4.01E+13,4013071911,0
13021,"0 Sonora, Inc.",3135 S 48th St,Ste 107,Tempe,AZ,85282,3160,MARICOPA,-111.97831,33.394402,13022,4.01E+13,4013319704,0
137211,0 Tres Potrillos,1133 S 33rd Ave,,Phoenix,AZ,85009,5635,MARICOPA,-112.13032,33.43713,137212,4.01E+13,4013114500,0
1940,0 Uruapan Llc,7011 N 55th Ave,,Glendale,AZ,85301,2511,MARICOPA,-112.17735,33.539093,1941,4.01E+13,4013092500,0
91207,0 Y Panaderia La Estrella,819 E Broadway Rd,,Mesa,AZ,85204,2147,MARICOPA,-111.81355,33.407833,91208,4.01E+13,4013421902,0
52221,0 Y Taqueria Sinaloa,1834 N 35th Ave,,Phoenix,AZ,85009,2301,MARICOPA,-112.13445,33.469292,52222,4.01E+13,4013112201,0
147056,0 Y Taqueria Sinaloa Ii,10953 W Buckeye Rd,,Cashion,AZ,85329,,MARICOPA,-112.2994,33.434792,147057,4.01E+13,4013082209,0
142736,0 Zamora LLC,6256 N 43rd Ave Suite 1,,Glendale,AZ,85306,,MARICOPA,-112.15112,33.624119,142737,4.01E+13,4013104218,0
64525,La Familia 0,2801 E VAN BUREN ST,,PHOENIX,AZ,85008,,MARICOPA,-112.02118,33.451302,64526,4.01E+13,4013113801,0
153802,La Mexicana,5045 W Thomas Rd,Ste 103,Phoenix,AZ,85031,4002,MARICOPA,-112.16853,33.480453,153803,4.01E+13,4013112302,0
175069,La Super 0 Llc,2535 E Bell Rd,Ste 3,Phoenix,AZ,85032,2434,MARICOPA,-112.02728,33.640408,175070,4.01E+13,4013103305,0
219738,La Victoria Super 0,5109 W Thomas Rd,,Phoenix,AZ,85031,3944,MARICOPA,-112.17017,33.480495,219739,4.01E+13,4013109900,0
33836,Jackson's 657,4027 S Gilbert Rd,,Gilbert,AZ,85297,2003,MARICOPA,-111.78955,33.276741,33837,4.01E+13,4013815900,0
32562,Jacksons Food Stores 801,8369 W Bell Rd,,Peoria,AZ,85382,3701,MARICOPA,-112.24124,33.638065,32563,4.01E+13,4013071514,0
30769,Jacksons Food Stores 802,2501 W Happy Valley Rd,,Phoenix,AZ,85085,,MARICOPA,-112.11241,33.712784,30770,4.01E+13,4013612300,0
32774,Jacksons Food Stores 804,21001 N Tatum Blvd,,Phoenix,AZ,85050,,MARICOPA,-111.97726,33.67831,32775,4.01E+13,4013615200,0
29713,Jacksons Food Stores 805,16610 N Scottsdale Rd,,Phoenix,AZ,85254,,MARICOPA,-111.92554,33.637012,29714,4.01E+13,4013103219,0
29486,Jacksons Food Stores 806,15515 N Scottsdale Rd,,Scottsdale,AZ,85254,2100,MARICOPA,-111.92544,33.62888,29487,4.01E+13,4013216816,0
94992,Jacksons Food Stores 807,14717 N Northsight Blvd,,Scottsdale,AZ,85260,2628,MARICOPA,-111.89763,33.61845,94993,4.01E+13,4013216816,0
29639,Jacksons Food Stores 808,12020 N Tatum Blvd,,Phoenix,AZ,85028,1606,MARICOPA,-111.98115,33.595905,29640,4.01E+13,4013103208,0
30920,Jacksons Food Stores 809,1954 E Highland Ave,,Phoenix,AZ,85016,4621,MARICOPA,-112.03951,33.505676,30921,4.01E+13,4013108501,0
109954,Jacksons Food Stores 810,2090 E Rio Salado Pkwy,,Tempe,AZ,85281,4840,MARICOPA,-111.89895,33.429401,109955,4.01E+13,4013318400,0
33271,Jacksons Food Stores 812,2870 S 1 St,,Gilbert,AZ,85295,1383,MARICOPA,-111.74569,33.298412,33272,4.01E+13,4013815500,0
229811,Tommy's Family Car Wash,5230 S Power Rd,,Gilbert,AZ,85295,8478,MARICOPA,-111.68709,33.32127,229812,4.01E+13,4013815200,0
107799,Ben Brothers 1 LLC,1645 E Van Buren St,,Phoenix,AZ,85006,3737,MARICOPA,-112.04633,33.451366,107800,4.01E+13,4013113900,0
236096,Heritage Cleaners Inc,5510 W Camelback Rd,Ste 1,Glendale,AZ,85301,7462,MARICOPA,-112.17796,33.509544,236097,4.01E+13,4013093104,0
230850,Asiana 1 Glendale Inc.,4410 W Union Hills Dr,,Glendale,AZ,85308,1660,MARICOPA,-112.154,33.654617,230851,4.01E+13,4013616200,0
190107,AUJLA CORPORATION,2310 N 32nd St,,Phoenix,AZ,85008,2149,MARICOPA,-112.01295,33.473549,190108,4.01E+13,4013111502,0
19383,Bati Bites,1510 W Mcdowell Rd,Ste 4,Phoenix,AZ,85007,1640,MARICOPA,-112.0919,33.465847,19384,4.01E+13,4013111900,0
46476,"Bill's Oak Grove Gas & Food Mart, Inc.",7000 W Chandler Blvd,,Chandler,AZ,85226,3225,MARICOPA,-111.96356,33.305359,46477,4.01E+13,4013810400,0
59771,Cactus International Mart,12450 N 35th Ave,Ste 1,Phoenix,AZ,85029,3180,MARICOPA,-112.134,33.599007,59772,4.01E+13,4013104212,0
16479,Capri 1 & 0,5115 N 40 St,Ste 1,Phoenix,AZ,85018,,MARICOPA,-111.99525,33.511883,16480,4.01E+13,4013107900,0
148158,Del Mar 1,7007 W Indian School Rd,,Phoenix,AZ,85033,,MARICOPA,-112.20921,33.494732,148159,4.01E+13,4013109701,0
13726,Eubate African 1 & Beauty Supply,5925 W Olive Ave,Ste 10b,Glendale,AZ,85302,3002,MARICOPA,-112.18703,33.567486,13727,4.01E+13,4013092311,0
195771,Faby's 1,726 E Broadway Rd,,Mesa,AZ,85204,2026,MARICOPA,-111.81556,33.40786,195772,4.01E+13,4013421501,0
90891,Family Grocery 1 & Smoke Depot,5043 W Olive Ave,,Glendale,AZ,85302,3524,MARICOPA,-112.16774,33.567459,90892,4.01E+13,4013092309,0
166027,Farm Express,275 N Gateway Dr,,Phoenix,AZ,85034,1700,MARICOPA,-111.99905,33.450867,166028,4.01E+13,4013113801,0
36089,Four Son Food Store 509,1442 E Chandler Blvd,,Phoenix,AZ,85048,,MARICOPA,-112.05249,33.305229,36090,4.01E+13,4013116728,0
126680,Green On Purpose 1,1541 E Thomas Rd,,Phoenix,AZ,85014,5732,MARICOPA,-112.04827,33.480202,126681,4.01E+13,4013111700,0
200396,LOS TRES AMIGOS,253 E Broadway Rd,,Mesa,AZ,85210,1623,MARICOPA,-111.82501,33.407749,200397,4.01E+13,4013422001,0
114315,Masala Mix India,13048 W Rancho Santa Fe Blvd,Ste 118,Avondale,AZ,85392,1705,MARICOPA,-112.33743,33.460938,114316,4.01E+13,4013061200,0
29813,Patel Brothers,1315 S Arizona Ave,,Chandler,AZ,85286,6500,MARICOPA,-111.8413,33.286419,29814,4.01E+13,4013812400,0
122177,Tiendita  2 LLLC,507 E University Dr,Ste 4,Mesa,AZ,85203,7958,MARICOPA,-111.82021,33.422352,122178,4.01E+13,4013421502,0
91097,Village 1,2332 W Northern Ave,,Phoenix,AZ,85021,4935,MARICOPA,-112.10889,33.553173,91098,4.01E+13,4013105501,0
242843,Virginia 1,702 E Virginia Ave,,Phoenix,AZ,85006,1036,MARICOPA,-112.06483,33.476841,242844,4.01E+13,4013111700,0
21764,Youngtown 1 Place,12238 N 111th Ave,,Youngtown,AZ,85363,1235,MARICOPA,-112.2988,33.596222,21765,4.01E+13,4013071600,0
105790,Yusef's Grocery,15236 N Cave Creek Rd,,Phoenix,AZ,85032,4351,MARICOPA,-112.03077,33.625526,105791,4.01E+13,4013103607,0
155887,Big Lots 1911,6660 W Cactus Rd,,Glendale,AZ,85304,1605,MARICOPA,-112.20081,33.596256,155888,4.01E+13,4013104223,0
192540,Big Lots 4124,3543 W Thunderbird Rd,,Phoenix,AZ,85053,5543,MARICOPA,-112.13543,33.610722,192541,4.01E+13,4013104212,0
192565,Big Lots 4193,6839 E Main St,,Mesa,AZ,85207,8207,MARICOPA,-111.68369,33.415558,192566,4.01E+13,4013422626,0
85014,Big Lots 4302,1988 N Alma School,,Chandler,AZ,85224,,MARICOPA,-111.85915,33.33403,85015,4.01E+13,4013523005,0
218939,Big Lots 4504,14537 W Grand Ave,,Surprise,AZ,85374,,MARICOPA,-112.37205,33.655483,218940,4.01E+13,4013040531,0
218995,Big Lots 4507,2330 W Bethany Home Rd,,Phoenix,AZ,85015,1824,MARICOPA,-112.11012,33.524128,218996,4.01E+13,4013106802,0
187312,Big Lots 4533,409 N Litchfield Rd,,Goodyear,AZ,85338,1300,MARICOPA,-112.35808,33.451767,187313,4.01E+13,4013061012,0
18379,Big Lots 4582,2020 N 75th Ave,,Phoenix,AZ,85034,,MARICOPA,-112.22083,33.470383,18380,4.01E+13,4013112509,0
124090,Big Lots 4590,230 E Bell Rd,,Phoenix,AZ,85022,2305,MARICOPA,-112.07076,33.640388,124091,4.01E+13,4013618900,0
44072,Big Lots 4604,940 E Baseline Rd,,Tempe,AZ,85283,1313,MARICOPA,-111.92779,33.378284,44073,4.01E+13,4013319401,0
187311,Big Lots 4620,1110 W Southern Ave,,Mesa,AZ,85210,,MARICOPA,-111.8556,33.393219,187312,4.01E+13,4013422105,0
192510,Big Lots 4634,17510 N 75th Ave,,Glendale,AZ,85308,868,MARICOPA,-112.22042,33.641392,192511,4.01E+13,4013617700,0
222466,Big Lots 4648,3630 W Baseline Rd,,Phoenix,AZ,85042,,MARICOPA,-112.0023,33.378216,222467,4.01E+13,4013116203,0
162242,Big Lots 4667,2840 E Main St,,Mesa,AZ,85213,9393,MARICOPA,-111.77001,33.415535,162243,4.01E+13,4013420707,0
74058,1 Store Llc,110 N Martin Ave,# B,Gilabend,AZ,85337,,MARICOPA,-112.71654,32.947575,74059,4.01E+13,4013723305,0
22328,7 - Eleven 13011 E,774 N Arizona Ave,,Chandler,AZ,85225,6711,MARICOPA,-111.84162,33.316849,22329,4.01E+13,4013523002,0
105416,7 Eleven 20622E,646 W Indian School Rd,,Phoenix,AZ,85013,3136,MARICOPA,-112.08278,33.494938,105417,4.01E+13,4013117100,0
216749,7 Eleven 25845M,8402 E McDowell Rd,,Scottsdale,AZ,85257,3904,MARICOPA,-111.9001,33.465919,216750,4.01E+13,4013217800,0
82745,76 Gas Station,1045 N 24th St,,Phoenix,AZ,85008,4905,MARICOPA,-112.03017,33.4599,82746,4.01E+13,4013113501,0
103094,7-ELEVEN #26908B,1157 N Gilbert Rd,,Gilbert,AZ,85234,3391,MARICOPA,-111.78991,33.371231,103095,4.01E+13,4013422508,0
192774,7-ELEVEN 13017 B,1006 S McClintock Dr,,Tempe,AZ,85281,4504,MARICOPA,-111.90914,33.417942,192775,4.01E+13,4013319103,0
30566,7-Eleven 13026B,4511 N 24th St,,Phoenix,AZ,85016,5201,MARICOPA,-112.03015,33.502251,30567,4.01E+13,4013108400,0
86373,7-Eleven 16082F,4831 N 75th Ave,,Phoenix,AZ,85033,1331,MARICOPA,-112.22041,33.507687,86374,4.01E+13,4013109602,0
76456,7-Eleven 16398C,2424 W Greenway Rd,,Phoenix,AZ,85023,4221,MARICOPA,-112.1127,33.625328,76457,4.01E+13,4013103608,0
96868,7-Eleven 16623E,5925 W Olive Ave,Ste 1,Glendale,AZ,85302,3069,MARICOPA,-112.18705,33.567455,96869,4.01E+13,4013092311,0
146273,7-Eleven 18117F,2651 W Glendale Ave,,Phoenix,AZ,85051,6715,MARICOPA,-112.11657,33.538532,146274,4.01E+13,4013106801,0
229607,7-Eleven 19158E,5901 W Mcdowell Rd,,Phoenix,AZ,85035,4840,MARICOPA,-112.18679,33.465954,229608,4.01E+13,4013112505,0
5761,7-Eleven 19650E,4748 E McDowell Rd,,Phoenix,AZ,85008,4510,MARICOPA,-111.97922,33.465778,5762,4.01E+13,4013111300,0
91256,7-Eleven 20168C,810 W Baseline Rd,,Mesa,AZ,85210,5901,MARICOPA,-111.84921,33.378868,91257,4.01E+13,4013422203,0
35912,7-Eleven 20212C,1950 E Indian School Rd,,Phoenix,AZ,85016,6017,MARICOPA,-112.03971,33.494797,35913,4.01E+13,4013108501,0
227879,7-eleven 20416e,3306 W Bell Rd,,Phoenix,AZ,85053,2925,MARICOPA,-112.13079,33.63974,227880,4.01E+13,4013618500,0
28666,7-Eleven 20433C,12033 N 28th Dr,,Phoenix,AZ,85029,3304,MARICOPA,-112.12006,33.59602,28667,4.01E+13,4013104302,0
84689,7-ELEVEN 21040 E,5135 E Thomas Rd,,Phoenix,AZ,85018,7914,MARICOPA,-111.97067,33.480019,84690,4.01E+13,4013111201,0
233588,7-Eleven 21041D,4101 N 27th Ave,,Phoenix,AZ,85017,4306,MARICOPA,-112.11702,33.495308,233589,4.01E+13,4013109001,0
118869,7-eleven 21821C,815 S Alma School Rd,,Mesa,AZ,85210,2002,MARICOPA,-111.85696,33.400089,118870,4.01E+13,4013422105,0
224202,7-eleven 22886e 22886E,3912 E Camelback Rd,,Phoenix,AZ,85018,2682,MARICOPA,-111.99712,33.509998,224203,4.01E+13,4013108301,0
45967,7-eleven 23215G,3948 E Thomas Rd,,Phoenix,AZ,85018,7512,MARICOPA,-111.9966,33.480495,45968,4.01E+13,4013110902,0
191239,7-ELEVEN 24169 D,850 E Bell Rd,,Phoenix,AZ,85022,2653,MARICOPA,-112.06149,33.640419,191240,4.01E+13,4013619100,0
37740,7-eleven 25845g 25845G,8402 E McDowell Rd,,Scottsdale,AZ,85257,3904,MARICOPA,-111.9001,33.465919,37741,4.01E+13,4013217800,0
54901,7-eleven 26062C,2401 E Mcdowell Rd,,Phoenix,AZ,85008,3528,MARICOPA,-112.0302,33.465736,54902,4.01E+13,4013113501,0
6839,7-Eleven 26085E,1850 W Glendale Ave,,Phoenix,AZ,85021,8543,MARICOPA,-112.09915,33.538647,6840,4.01E+13,4013106100,0
188226,7-Eleven 26086 D,3201 E Shea Blvd,,Phoenix,AZ,85028,3301,MARICOPA,-112.01265,33.582432,188227,4.01E+13,4013105101,0
164610,7-Eleven 26096 E,5125 S Mill Ave,,Tempe,AZ,85282,6808,MARICOPA,-111.93933,33.378681,164611,4.01E+13,4013319800,0
150451,7-Eleven 26201C,2010 E Main St,,Mesa,AZ,85213,9105,MARICOPA,-111.78787,33.415524,150452,4.01E+13,4013421701,0
128464,7-Eleven 26411B,8410 E McDonald Dr,,Scottsdale,AZ,85250,6327,MARICOPA,-111.89975,33.523918,128465,4.01E+13,4013216902,0
164505,7-Eleven 26620 C,411 S Gilbert Rd,,Mesa,AZ,85204,2817,MARICOPA,-111.78819,33.40778,164506,4.01E+13,4013422502,0
147249,7-Eleven 26638D,6720 W Olive Ave,Ste 1,Peoria,AZ,85345,7275,MARICOPA,-112.20345,33.567207,147250,4.01E+13,4013071915,0
226457,7-eleven 27036c 27036C,815 S Dobson Rd,,Mesa,AZ,85202,2901,MARICOPA,-111.87456,33.400036,226458,4.01E+13,4013422103,0
167545,7-Eleven 27215K,2025 W Warner Rd,,Chandler,AZ,85224,2182,MARICOPA,-111.87698,33.335102,167546,4.01E+13,4013810300,0
6649,7-eleven 27370D,1310 E Broadway Rd,Ste 101,Tempe,AZ,85282,1669,MARICOPA,-111.91727,33.407642,6650,4.01E+13,4013319104,0
179616,7-eleven 27401C,4748 E Van Buren St,,Phoenix,AZ,85008,6928,MARICOPA,-111.97885,33.451145,179617,4.01E+13,4013113700,0
174805,7-Eleven 27518E,4840 N 67th Ave,,Phoenix,AZ,85033,1612,MARICOPA,-112.20325,33.508583,174806,4.01E+13,4013109604,0
137117,7-ELEVEN 27876 A,785 W Elliot Rd,,Gilbert,AZ,85233,5305,MARICOPA,-111.80667,33.349846,137118,4.01E+13,4013422403,0
239315,7-eleven 32265 32265,485 W Warner Rd,,Tempe,AZ,85284,2940,MARICOPA,-111.9451,33.334118,239316,4.01E+13,4013810000,0
187382,7-ELEVEN 32319 A,19848 N 27th Ave,,Phoenix,AZ,85027,4000,MARICOPA,-112.11729,33.66724,187383,4.01E+13,4013616400,0
176282,7-Eleven 32602D,785 S Val Vista Dr,,Gilbert,AZ,85296,3131,MARICOPA,-111.75554,33.336151,176283,4.01E+13,4013422512,0
188088,7-ELEVEN 32824B,9910 W Indian School Rd,,Phoenix,AZ,85037,5902,MARICOPA,-112.27272,33.493843,188089,4.01E+13,4013082002,0
40938,A & M 1,8601 E Main St,,Mesa,AZ,85207,8668,MARICOPA,-111.64597,33.4151,40939,4.01E+13,4013422627,0
192637,A & S 1,4829 N 15th Ave,,Phoenix,AZ,85015,3603,MARICOPA,-112.09123,33.508633,192638,4.01E+13,4013108902,0
222803,A to Z Mart,2259 W Broadway Rd,Ste B,Mesa,AZ,85202,1207,MARICOPA,-111.88079,33.407463,222804,4.01E+13,4013422104,0
240364,A1 Food Store 2,13641 N 32nd St,,Phoenix,AZ,85032,6025,MARICOPA,-112.01284,33.611221,240365,4.01E+13,4013103400,0
241217,Aa's Corner Mart,2344 W Thomas Rd,,Phoenix,AZ,85015,5903,MARICOPA,-112.11032,33.48093,241218,4.01E+13,4013117000,0
241235,Abarrotes La Union   ( Mini 1),9405 N Cave Creek Rd,,Phoenix,AZ,85020,2115,MARICOPA,-112.05932,33.571877,241236,4.01E+13,4013104702,0
170607,ABC Food Store,816 E University Dr,,Mesa,AZ,85203,8033,MARICOPA,-111.81341,33.422417,170608,4.01E+13,4013420902,0
66207,Abc Mart 0,4801 N 19th Ave,Ste 8,Phoenix,AZ,85015,7423,MARICOPA,-112.09905,33.508099,66208,4.01E+13,4013108902,0
212452,AUSTIN'S CASH 1,1445 S 13th Pl,,Phoenix,AZ,85034,4613,MARICOPA,-112.05323,33.433319,212453,4.01E+13,4013117200,0
228408,Az Mini 1,3437 W Dunlap Ave,Ste C,Phoenix,AZ,85051,5332,MARICOPA,-112.13333,33.567532,228409,4.01E+13,4013105602,0
935,Big Az 1  1 1,4127 N 411th Ave,,Tonopah,AZ,85354,6761,MARICOPA,-112.93691,33.494648,936,4.01E+13,4013050603,0
220760,Big Bs 1,4835 N 37th Ave,,Phoenix,AZ,85019,3012,MARICOPA,-112.13849,33.509052,220761,4.01E+13,4013109200,0
103613,BUSTER'S 1,603 N 15th Ave,,Phoenix,AZ,85007,2202,MARICOPA,-112.09121,33.455372,103614,4.01E+13,4013112900,0
221457,Central Orange Food Store,8843 N Central Ave,,Phoenix,AZ,85020,2816,MARICOPA,-112.07383,33.56535,221458,4.01E+13,4013105300,0
13474,Circle K 2701149,1955 W University Dr,,Mesa,AZ,85201,5355,MARICOPA,-111.8736,33.422085,13475,4.01E+13,4013421303,0
228371,Circle K 2703388,4295 W Hunt Hwy,,San Tan Valley,AZ,85142,,MARICOPA,-111.61185,33.198418,228372,4.02E+13,4021000214,0
57088,Circle K 2703441,4303 W Glendale Ave,,Glendale,AZ,85301,2901,MARICOPA,-112.1519,33.538414,57089,4.01E+13,4013093001,0
