,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract
49070,Circle K 2728744,9515 E Golf Links Rd,,Tucson,AZ,85730,1461,PIMA,-110.78912,32.191898,49071,040190040262020,04019004026
49075,UR Market & Juice Bar,4925 W Bell Rd,Ste D2,Glendale,AZ,85308,3430,MARICOPA,-112.16743,33.638947,49076,040131042253002,04013104225
49189,Circle K 2728778,2880 W Ina Rd,,Tucson,AZ,85741,2502,PIMA,-111.02919,32.337486,49190,040190046261000,04019004626
49196,Speedway 2885,2300 E Butler Ave,,Flagstaff,AZ,86004,6005,COCONINO,-111.62359,35.192139,49197,040050008003042,04005000800
49272,Bashas' 128,13940 W Meeker Blvd,,Sun City,AZ,85375,4492,MARICOPA,-112.35999,33.660618,49273,040130405075009,04013040507
49339,99 CENTS ONLY STORE  116,1240 E Indian School Rd,,Phoenix,AZ,85014,4924,MARICOPA,-112.05482,33.494728,49340,040131106002005,04013110600
49381,"G C J MARKET, INC.",3407 N 24TH ST,,PHOENIX,AZ,85016,,MARICOPA,-112.03012,33.48777,49382,040131108011019,04013110801
49382,Circle K 2728746,85 W Superstition Blvd,,Apache Junction,AZ,85120,4100,PINAL,-111.5471,33.422291,49383,040210003092002,04021000309
49438,Mojave Mobil Mart 1,10420 S Harbor Ave,,Mohave Valley,AZ,86440,8600,MOHAVE,-114.60661,34.855286,49439,040159550002087,04015955000
49449,FRY'S 63,3100 N Glassford Hill Rd,,Prescott Valley,AZ,86314,2285,YAVAPAI,-112.33978,34.587494,49450,040250006061040,04025000606
49475,Mcdowell Six AL HAGE,1601 N 43rd Ave,,Phoenix,AZ,85009,2051,MARICOPA,-112.15177,33.466385,49476,040131122021006,04013112202
49508,Albertsons 2952,8035 N 19th Ave,,Phoenix,AZ,85021,5159,MARICOPA,-112.09965,33.55431,49509,040131054003002,04013105400
49696,America Market Place Llc,6802 E Thomas Rd,,Scottsdale,AZ,85251,6827,MARICOPA,-111.93443,33.480316,49697,040132175022013,04013217502
49750,BEST BUY MARKET,8892 Highway 95,,Mohave Valley,AZ,86440,9344,MOHAVE,-114.59786,34.898285,49751,040159550003036,04015955000
49763,Speedway 2969,6890 N Sandario Rd,,Tucson,AZ,85743,8529,PIMA,-111.21813,32.329582,49764,040190044232002,04019004423
49799,Food City 133,3030 E 22nd St,,Tucson,AZ,85713,2255,PIMA,-110.92736,32.206795,49800,040190020007003,04019002000
49963,QuikTrip 494,11420 W Bell Rd,,Surprise,AZ,85378,9791,MARICOPA,-112.30594,33.638798,49964,040136174003018,04013617400
49964,LA HEREFORD ROMAN,4002 N 67th Ave,Ste 2,Phoenix,AZ,85033,4037,MARICOPA,-112.20328,33.49379,49965,040131097011000,04013109701
49965,Circle K 2728774,1802 E University Dr,,Tempe,AZ,85281,4212,MARICOPA,-111.9085,33.422028,49966,040133184002069,04013318400
50095,Vekol Market 1,47021 W Farrell Rd,,Maricopa,AZ,85139,3842,PINAL,-112.07271,33.028927,50096,040219414003035,04021941400
50231,Dollar Tree 7262,3516 E Southern Ave,,Mesa,AZ,85204,5601,MARICOPA,-111.75586,33.393726,50232,040134225014016,04013422501
50273,El Buen Gusto,12329 NW Grand Ave,Ste A,El Mirage,AZ,85335,3235,MARICOPA,-112.32393,33.617714,50274,040130609023003,04013060902
50337,Lulu's Mini Mkt,11 W Baseline Rd,,Tempe,AZ,85283,1208,MARICOPA,-111.93949,33.378166,50338,040133199022000,04013319902
50482,El Super 53,1251 E Southern Ave,,Mesa,AZ,85204,5143,MARICOPA,-111.80418,33.393372,50483,040134223021003,04013422302
50695,A1 Liquor,901 E Indian School Rd,,Phoenix,AZ,85014,4745,MARICOPA,-112.06266,33.494675,50696,040131106003002,04013110600
50866,La Mesa Tortillas,7823 E Broadway Blvd,,Tucson,AZ,85710,3943,PIMA,-110.82514,32.221119,50867,040190040392030,04019004039
50871,La Mesa Tortillas,3923 E Pima St,,Tucson,AZ,85712,3314,PIMA,-110.90816,32.243641,50872,040190029013017,04019002901
50946,SMART & FINAL 826,2250 Highway 95,Ste 496,Bullhead City,AZ,86442,,MOHAVE,-114.59801,35.106308,50947,040159515011000,04015951501
51009,Payson Marketplace,1116 N Beeline Hwy,,Payson,AZ,85541,3714,GILA,-111.32249,34.255871,51010,040070003012000,04007000301
51079,Om Food & Gas Inc.,5103 W Peoria Ave,,Glendale,AZ,85302,1617,MARICOPA,-112.16937,33.581894,51080,040130923061000,04013092306
51087,Good 2 Go Store 520,8333 N Cortaro Rd,,Marana,AZ,85743,9305,PIMA,-111.09169,32.357571,51088,040190044272042,04019004427
51466,Natural Grocers By Vitamin Cottage U057,503 W Clay Ave,,Flagstaff,AZ,86001,6239,COCONINO,-111.65667,35.195694,51467,040050011023012,04005001102
51485,QuikTrip 1475,11045 N Oracle Rd,,Tucson,AZ,85737,5601,PIMA,-110.94489,32.407684,51486,040190046421031,04019004642
51650,Speedway 2945,12030 N Dove Mountain Blvd,,Marana,AZ,85658,4211,PIMA,-111.08034,32.42535,51651,040190046381148,04019004638
51656,Speedway 2951,910 S Beeline Hwy,,Payson,AZ,85541,5412,GILA,-111.32739,34.228851,51657,040070003012059,04007000301
51717,Carniceria El Herradero 3,2770 W Valencia Rd,,Tucson,AZ,85746,8031,PIMA,-111.02634,32.1339,51718,040190043122025,04019004312
51869,El Herradero Carniceria,1285 W Ajo Way,,Tucson,AZ,85713,6094,PIMA,-110.99191,32.177803,51870,040190025041002,04019002504
51892,Corner Store 2741669,13777 N Dysart Rd,,El Mirage,AZ,85335,7343,MARICOPA,-112.34188,33.608749,51893,040130610401001,04013061040
51912,Cal Inc 82556,20838 N 19th Ave,,Phoenix,AZ,85027,3500,MARICOPA,-112.09989,33.676182,51913,040136147002027,04013614700
51991,Speedway 2934,6150 S Kolb Rd,,Tucson,AZ,85756,9347,PIMA,-110.84084,32.140171,51992,040190040732013,04019004073
51992,Speedway 2937,7910 E Golf Links Rd,,Tucson,AZ,85730,1233,PIMA,-110.82325,32.191822,51993,040190040353001,04019004035
51994,Speedway 2938,7335 S Houghton Rd,,Tucson,AZ,85747,9302,PIMA,-110.77264,32.117779,51995,040190040621003,04019004062
51995,Speedway 2940,1169 W Irvington Rd,,Tucson,AZ,85714,1165,PIMA,-110.99015,32.163158,51996,040190039011010,04019003901
51996,Speedway 2942,6855 E Sunrise Dr,,Tucson,AZ,85750,0831,PIMA,-110.84628,32.30888,51997,040190047193004,04019004719
52087,Natural Grocers by Vitamin Cottage U060,1915 W State Route 89a,,Sedona,AZ,86336,5531,YAVAPAI,-111.79353,34.863884,52088,040250018012003,04025001801
52110,Love's Travel Stop 460 460,643 S Highway 90,,Benson,AZ,85602,6746,COCHISE,-110.34554,31.962368,52111,040030003012025,04003000301
52121,Family Dollar 12301,2046 E Thomas Rd,,Phoenix,AZ,85016,7713,MARICOPA,-112.03693,33.480339,52122,040131107022023,04013110702
52219,Commander Center,1970 Commander Dr,,Lake Havasu City,AZ,86403,,MOHAVE,-114.34169,34.499588,52220,040159526002040,04015952600
52221,Carniceria Y Taqueria Sinaloa,1834 N 35th Ave,,Phoenix,AZ,85009,2301,MARICOPA,-112.13445,33.469292,52222,040131122012014,04013112201
52248,Family Dollar 12235,38274 W Hwy 84,,Stanfield,AZ,85172,,PINAL,-111.97842,32.879459,52249,040219414004224,04021941400
52255,Pebblestone Market,3399 N Scottsdale Rd,,Scottsdale,AZ,85251,6427,MARICOPA,-111.92611,33.48727,52256,040132176003003,04013217600
52299,Al Rahma Grocery And Halal Foods,2937 E McDowell Rd,,Phoenix,AZ,85008,3618,MARICOPA,-112.01792,33.465748,52300,040131115011001,04013111501
52470,Natural Grocers By Vitamin Cottage U058,1470 Gail Gardener Way,,Prescott,AZ,86305,,YAVAPAI,-112.48244,34.568039,52471,040250010012021,04025001001
52583,Pilot Travel Center 610,3300 E Andy Devine Ave,,Kingman,AZ,86401,3704,MOHAVE,-114.00771,35.220467,52584,040159539002195,04015953900
52658,Good 2 Go Store 555,1555 E Hwy 69,,Prescott,AZ,86301,,YAVAPAI,-112.44502,34.548286,52659,040250005002099,04025000500
52696,WinCo Foods 110,1235 S Power Rd,,Mesa,AZ,85206,3712,MARICOPA,-111.6846,33.393253,52697,040134226331003,04013422633
52871,Pic-N-Run Kachina,2104 Kachina Blvd,,Flagstaff,AZ,86005,9500,COCONINO,-111.68729,35.089794,52872,040050022001486,04005002200
53087,Circle K 2723425,3950 E Baseline Rd,,Phoenix,AZ,85042,,MARICOPA,-111.99691,33.378178,53088,040131162032011,04013116203
53187,Kings Mini Mart,4150 N 35th Ave,,Phoenix,AZ,85017,3858,MARICOPA,-112.13427,33.49683,53188,040131092002006,04013109200
53188,Sunnyside Community Market,2532 E 7th Ave,,Flagstaff,AZ,86004,3719,COCONINO,-111.61269,35.211674,53189,040050004003023,04005000400
53393,Sprouts Farmers Market 32,21181 S Ellsworth Loop Rd,,Queen Creek,AZ,85142,,MARICOPA,-111.63816,33.25626,53394,040138168001019,04013816800
53621,Walmart SuperCenter 5626,1260 E Tucson Marketplace B,,Tucson,AZ,85713,,PIMA,-110.95374,32.187183,53622,040190022022016,04019002202
53644,Carniceria Mr. Muuu Llc,1628 E Southern Ave,,Phoenix,AZ,85040,3534,MARICOPA,-112.04639,33.392796,53645,040131160002019,04013116000
53690,Love's Country Store 9,640 State Road 90,,Benson,AZ,85602,,COCHISE,-110.34579,31.962355,53691,040030003024005,04003000302
53788,Family Dollar 8955,6641 N Sandario Rd,,Tucson,AZ,85743,8773,PIMA,-111.21819,32.32555,53789,040190044253026,04019004425
53797,Dollar Tree 5005,2020 N 75th Ave,Ste 101,Phoenix,AZ,85035,,MARICOPA,-112.22083,33.47039,53798,040131125092011,04013112509
53922,Dollar General 17976,4002 W Frontier St,,Eloy,AZ,85131,1301,PINAL,-111.61895,32.79203,53923,040210020011218,04021002001
53987,Papa Murphy's AZ068,1710 W Valencia Rd,Ste 160,Tucson,AZ,85746,6683,PIMA,-111.00225,32.133938,53988,040190025062004,04019002506
54163,El Guero Canelo Meat Market,4519 S 12th Ave,,Tucson,AZ,85714,2402,PIMA,-110.97749,32.169868,54164,040190038012008,04019003801
54171,QuikTrip 1400,2150 E University Dr,,Tempe,AZ,85281,4607,MARICOPA,-111.89397,33.422089,54172,040133184002080,04013318400
54506,Speedway 2950,331 W Deuce of Clubs,,Show Low,AZ,85901,5816,NAVAJO,-110.0463,34.248386,54507,040179617002011,04017961700
54525,Papa Murphy's AZ082,2530 S Kolb Rd,,Tucson,AZ,85710,8427,PIMA,-110.84109,32.193405,54526,040190040081003,04019004008
54803,Dollar General 19372,28890 S Nogales Hwy,,Amado,AZ,85645,9704,PIMA,-111.06161,31.726246,54804,040190043161073,04019004316
54846,Woody's 3260,3260 E Andy Devine Ave,,Kingman,AZ,86401,3702,MOHAVE,-114.00888,35.219185,54847,040159539002121,04015953900
54867,Pilot Travel Center 1175,14905 Cordes Lake Rd,,Cordes Lake,AZ,86333,,YAVAPAI,-112.10171,34.308159,54868,040250015003254,04025001500
54901,7-eleven 26062C,2401 E Mcdowell Rd,,Phoenix,AZ,85008,3528,MARICOPA,-112.0302,33.465736,54902,040131135012010,04013113501
54993,Papa Murphy's Take 'n' Bake Pizza AZ063,5150 W Olive Ave,,Glendale,AZ,85302,4205,MARICOPA,-112.17091,33.567577,54994,040130923064019,04013092306
55019,Dollar General 18902,22395 E Sasco Rd,,Red Rock,AZ,85145,,PINAL,-111.32728,32.573677,55020,040210021033059,04021002103
55296,SMART & FINAL 497,276 E 16th St,,Yuma,AZ,85364,4721,YUMA,-114.61837,32.698589,55297,040270001002073,04027000100
55402,Gateway Community College (Central City Campus),1245 E Buckeye Rd,,Phoenix,AZ,85034,4101,MARICOPA,-112.05466,33.436771,55403,040131172002002,04013117200
55521,Sohana Five Llc,2341 W Bethany Home Rd,,Phoenix,AZ,85015,1825,MARICOPA,-112.10985,33.524078,55522,040131073001004,04013107300
55554,St. Philllips Farmers Market,4280 N Campbell Ave.,,Tucson,AZ,85718,,PIMA,-110.94382,32.285789,55555,040190047103032,04019004710
55555,Carniceria Del Pacifico,2911 N 36th St,,Phoenix,AZ,85018,7452,MARICOPA,-112.00417,33.481045,55556,040131109021003,04013110902
55588,Speedway 2943,2075 W Ruthrauff Rd,,Tucson,AZ,85705,1239,PIMA,-111.01163,32.294323,55589,040190045121005,04019004512
55858,Yazan And Samir Stores Llc 1,13805 N 19th Ave,,Phoenix,AZ,85023,6105,MARICOPA,-112.09959,33.612045,55859,040131036051013,04013103605
55915,QuikTrip 1454,2802 N 1st Ave,,Tucson,AZ,85719,2507,PIMA,-110.96095,32.257809,55916,040190026023007,04019002602
55964,Pilot Travel Center 609,16189 S Sunshine Blvd,,Eloy,AZ,85131,,PINAL,-111.55033,32.731922,55965,040210021022003,04021002102
55993,Family Dollar 10059,840 S Alma School Rd,,Mesa,AZ,85210,2001,MARICOPA,-111.85709,33.39949,55994,040134221071000,04013422107
55995,Family Dollar 10071,5846 N 43rd Ave,,Glendale,AZ,85301,6319,MARICOPA,-112.15157,33.522064,55996,040130931011009,04013093101
56066,Burma Asia Market Llc 2,3525 W Northern Ave,,Phoenix,AZ,85051,5836,MARICOPA,-112.13585,33.553051,56067,040131058001000,04013105800
56068,Circle K 2723484,4570 S Campbell Ave,,Tucson,AZ,85714,1808,PIMA,-110.94347,32.168552,56069,040190022012000,04019002201
56247,Whole Foods Market 10581,320 S Cambridge Ln,,Flagstaff,AZ,86001,5883,COCONINO,-111.64154,35.191723,56248,040050008003094,04005000800
56285,Papa Murphy's AZ034,15570 W Van Buren St,,Goodyear,AZ,85338,3025,MARICOPA,-112.39402,33.450138,56286,040130610092015,04013061009
56292,The Pit Stop,3345 N 16th St,,Phoenix,AZ,85016,7105,MARICOPA,-112.04763,33.487171,56293,040131107012007,04013110701
56346,Qwik Stop,16551 N Dysart Rd,Ste 123,Surprise,AZ,85378,3713,MARICOPA,-112.34208,33.63398,56347,040130608013012,04013060801
56647,Inscription House Market,5300 Bahajooba Way,,Tonalea,AZ,86044,,COCONINO,-110.89684,36.368671,56648,040059422013373,04005942201
56894,Quik Trip 449,8283 W McDowell Rd,,Phoenix,AZ,85035,4302,MARICOPA,-112.23763,33.465302,56895,040131125092050,04013112509
57064,Circle K 2705298,1250 E Chandler Blvd,,Phoenix,AZ,85048,4600,MARICOPA,-112.05592,33.306347,57065,040131167281004,04013116728
57065,Circle K 2705303,26290 N Tatum Blvd,,Phoenix,AZ,85050,8595,MARICOPA,-111.97752,33.726097,57066,040136133004004,04013613300
57066,Circle K 2705598,6210 E Cave Creek Rd,,Cave Creek,AZ,85331,8567,MARICOPA,-111.94663,33.832245,57067,040130304022042,04013030402
57067,Circle K 2706285,11339 W Bell Rd,,Surprise,AZ,85378,9370,MARICOPA,-112.30474,33.638603,57068,040136174003027,04013617400
57068,Circle K 2706287,4425 E Main St,,Mesa,AZ,85205,7901,MARICOPA,-111.7354,33.415394,57069,040134226242001,04013422624
57069,Circle K 2706656,10989 E Dynamite Blvd,Ste 101,Scottsdale,AZ,85262,8047,MARICOPA,-111.84326,33.742416,57070,040132168292024,04013216829
57070,Circle K 2706663,6349 S McClintock Dr,,Tempe,AZ,85283,3246,MARICOPA,-111.91121,33.363991,57071,040133199041033,04013319904
57072,Circle K 2708853,1950 S Milton Rd,,Flagstaff,AZ,86001,0804,COCONINO,-111.66128,35.180683,57073,040050010002008,04005001000
57073,"Maverik, Inc 471",3480 E Andy Devine Ave,,Kingman,AZ,86401,3706,MOHAVE,-114.00382,35.224022,57074,040159539002120,04015953900
57088,Circle K 2703441,4303 W Glendale Ave,,Glendale,AZ,85301,2901,MARICOPA,-112.1519,33.538414,57089,040130930012001,04013093001
57299,Quik Mart 16,6363 N la Cholla Blvd,,Tucson,AZ,85741,3526,PIMA,-111.01234,32.322449,57300,040190046101000,04019004610
57327,QuikTrip 1461,1401 S Alvernon Way,,Tucson,AZ,85711,5603,PIMA,-110.90947,32.204861,57328,040190035012006,04019003501
57456,Walgreens 21293,41804 W. Maricopa-Casa Grande Hwy,,Maricopa,AZ,85138,,PINAL,-112.0169,33.037754,57457,040210017111040,04021001711
57757,Circle K 2723747,2730 N Scottsdale Rd,,Tempe,AZ,85281,1071,MARICOPA,-111.92638,33.458172,57758,040133185011000,04013318501
57836,MESA FOOD & DELI,744 E Broadway Rd,,Mesa,AZ,85204,2026,MARICOPA,-111.8149,33.40786,57837,040134215013009,04013421501
57839,Circle K 2723424,5502 E Speedway Blvd,,Tucson,AZ,85712,4926,PIMA,-110.87506,32.236084,57840,040190030022003,04019003002
57840,Circle K 2723439,4701 E 22nd St,,Tucson,AZ,85711,4901,PIMA,-110.89165,32.207069,57841,040190035023007,04019003502
57841,Circle K 2725915,20721 N Scottsdale Rd,,Scottsdale,AZ,85255,6453,MARICOPA,-111.92536,33.675945,57842,040132168422024,04013216842
58040,Bashas' 71,6900 E Sunrise Dr,,Tucson,AZ,85750,0830,PIMA,-110.84579,32.308804,58041,040190047222000,04019004722
58041,Papa Murphy's AZ011,3230 E Union Hills Dr,,Phoenix,AZ,85050,3203,MARICOPA,-112.01199,33.655151,58042,040136172002012,04013617200
58043,State Line General Store,I-40 Grants Rd Exit,,LUPTON,AZ,86508,,APACHE,-109.06904,35.338539,58044,040019450021412,04001945002
58063,Carniceria La Constancia,1109 E Main St,Ste 103,Mesa,AZ,85203,8875,MARICOPA,-111.80644,33.41507,58064,040134215012000,04013421501
58151,Dollar General 18390,21818 W Harding St,,Wittmann,AZ,85361,9748,MARICOPA,-112.53239,33.779636,58152,040130405171071,04013040517
58178,Lotus Market,18425 N 19th Ave,Ste 110,Phoenix,AZ,85023,1386,MARICOPA,-112.09973,33.65337,58179,040136187002005,04013618700
58383,Peoria Discount Grocery,8150 W Peoria Ave,,Peoria,AZ,85345,6149,MARICOPA,-112.23483,33.58115,58384,040130719111004,04013071911
58466,QuikTrip 1401,575 N Estrella Pkwy,,Goodyear,AZ,85338,9253,MARICOPA,-112.39238,33.45282,58467,040130610092000,04013061009
58467,Circle K 2725030,9618 Saguaro Blvd,,Fountain Hills,AZ,85268,,MARICOPA,-111.71384,33.573647,58468,040132168182012,04013216818
58963,CVS/pharmacy 10028,11464 S Fortuna Rd,,Yuma,AZ,85367,5618,YUMA,-114.44419,32.664707,58964,040270111082012,04027011108
59451,FRY'S 627,9900 S Rural Rd,,Tempe,AZ,85284,4116,MARICOPA,-111.92823,33.321419,59452,040138101001021,04013810100
59532,Circle K 2703495,1542 E Highway 70,,Safford,AZ,85546,,GRAHAM,-109.68918,32.823406,59533,040099617004025,04009961700
59681,ALBERTSONS  960,7300 N la Cholla Blvd,,Tucson,AZ,85741,2305,PIMA,-111.01262,32.338562,59682,040190046142008,04019004614
59771,Cactus International Mart,12450 N 35th Ave,Ste 1,Phoenix,AZ,85029,3180,MARICOPA,-112.134,33.599007,59772,040131042122017,04013104212
59855,Dollar General Store 13511,8550 S Central Ave,,Phoenix,AZ,85042,,MARICOPA,-112.07328,33.368538,59856,040131167022001,04013116702
60043,Bashas' 78,Hwy 73 & Main ST,Whiteriver Center,Whiteriver,AZ,85941,,NAVAJO,-109.96407,33.842148,60044,040179403013031,04017940301
60410,Uptown Farmers Market,5757 N Central Ave,,Phoenix,AZ,85012,1397,MARICOPA,-112.07368,33.522049,60411,040131075002000,04013107500
60483,COUNTRY STORE,8750 E Concho Hwy,,Snowflake,AZ,85937,5893,NAVAJO,-109.96194,34.55743,60484,040179634001329,04017963400
60601,Sandhu Chevron,1570 S Gilbert Rd,,Gilbert,AZ,85296,4091,MARICOPA,-111.78993,33.321465,60602,040138143002021,04013814300
60739,Dollar Tree 4951,5690 E State Route 69,,Prescott Valley,AZ,86314,6539,YAVAPAI,-112.3662,34.575638,60740,040250005002017,04025000500
60800,Cst Corner Store 2741683,28460 N Vistancia Blvd,,Peoria,AZ,85383,,MARICOPA,-112.34016,33.77243,60801,040130405202029,04013040520
60859,FRY'S 628,3949 E Chandler Blvd,,Phoenix,AZ,85048,0302,MARICOPA,-111.99894,33.305065,60860,040131167131000,04013116713
60980,Family Market 1,1701 S 15th Ave,,Phoenix,AZ,85007,4003,MARICOPA,-112.09084,33.431923,60981,040131148002023,04013114800
60982,Walgreens 12386,9800 S Estrella Pkwy,,Goodyear,AZ,85338,7141,MARICOPA,-112.42546,33.357544,60983,040137233071004,04013723307
61341,Dollar Tree 7064,1004 N Promenade Pkwy,,Casa Grande,AZ,85194,,PINAL,-111.6832,32.88258,61342,040210014082005,04021001408
61394,SAFEWAY  1491,7920 E Chaparral Rd,,Scottsdale,AZ,85250,7244,MARICOPA,-111.91055,33.509457,61395,040132170015013,04013217001
61425,Love's Travel Stop 722,14414 S Cross L Road,,Cordes Junction,AZ,86333,,YAVAPAI,-112.11653,34.334652,61426,040250015003125,04025001500
61638,FRY'S 135,4505 E Thomas Rd,,Phoenix,AZ,85018,7614,MARICOPA,-111.9849,33.480114,61639,040131113001005,04013111300
61669,THRIFTWAY #254,HWY 60,,DILKON,AZ,86047,,NAVAJO,-110.69811,35.029613,61670,040179604003026,04017960400
61696,Walgreens 13822,550 N Silverbell Rd,,Tucson,AZ,85745,2626,PIMA,-110.99918,32.229309,61697,040190011002009,04019001100
61915,FRY'S 52,855 W Warner Rd,,Gilbert,AZ,85233,7267,MARICOPA,-111.8084,33.335274,61916,040138142001000,04013814200
62045,Mesa Farmers Market And Flea 1,526 W Main St,,Mesa,AZ,85201,7203,MARICOPA,-111.84314,33.415241,62046,040134213021020,04013421302
62292,Walgreens 6400,8030 N 19th Ave,,Phoenix,AZ,85021,5101,MARICOPA,-112.09975,33.554173,62293,040131055031001,04013105503
62307,QuikTrip 0432,4075 S 32nd St,,Phoenix,AZ,85040,8605,MARICOPA,-112.01242,33.408772,62308,040131152002024,04013115200
62420,Walgreens 11610,2000 S Mill Ave,,Tempe,AZ,85282,2128,MARICOPA,-111.93983,33.407242,62421,040133196004002,04013319600
62433,Walgreens 3377,1900 S 6th Ave,,Tucson,AZ,85713,3303,PIMA,-110.96848,32.199409,62434,040190023001011,04019002300
62505,FASTRIP FOOD STORE 634,1131 Highway 95,,Bullhead City,AZ,86429,5403,MOHAVE,-114.56877,35.145615,62506,040159514021097,04015951402
62685,Walgreens 3913,2360 Highway 95,,Bullhead City,AZ,86442,7303,MOHAVE,-114.598,35.101288,62686,040159515011012,04015951501
62724,Walgreens 3007,9470 E Golf Links Rd,,Tucson,AZ,85730,1354,PIMA,-110.79033,32.191662,62725,040190040562000,04019004056
62726,Walgreens 11183,3200 E Speedway Blvd,,Tucson,AZ,85716,3934,PIMA,-110.92505,32.235962,62727,040190018021010,04019001802
62867,DESERT VIDEOLAND OASIS,10338 N Highway 191 # 121,,Elfrida,AZ,85610,9058,COCHISE,-109.68732,31.682268,62868,040030005002019,04003000500
62878,Circle K 2721929,4808 E Bell Rd,,Scottsdale,AZ,85254,6000,MARICOPA,-111.97718,33.640678,62879,040136199002013,04013619900
62997,Walgreens 10879,7111 E Golf Links Rd,,Tucson,AZ,85730,1113,PIMA,-110.8404,32.19207,62998,040190040114011,04019004011
63082,FRY'S 23,5941 E McKellips Rd,,Mesa,AZ,85215,2754,MARICOPA,-111.7029,33.451824,63083,040134202162000,04013420216
63132,Circle K 2725300,7530 S Priest Dr,,Tempe,AZ,85283,4301,MARICOPA,-111.96307,33.35091,63133,040133200012008,04013320001
